pair_index,timestamp,match_status,time_difference_minutes,distance_km,variable,era5_value,open-meteo_value,absolute_difference,percent_difference,agreement_flag
16732,2025-11-28T04:00:00Z,MATCHED,0.0,1.808,temperature,15.689,18.7,3.011,16.102,SOURCE_DISAGREEMENT
16732,2025-11-28T04:00:00Z,MATCHED,0.0,1.808,pressure,1019.925,974.6,45.325,4.444,SOURCE_AGREEMENT_HIGH
16732,2025-11-28T04:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16732,2025-11-28T04:00:00Z,MATCHED,0.0,1.808,wind_speed,2.64,1.31,1.33,50.379,SOURCE_DISAGREEMENT
16733,2025-11-28T05:00:00Z,MATCHED,0.0,1.808,temperature,21.033,21.0,0.033,0.157,SOURCE_AGREEMENT_HIGH
16733,2025-11-28T05:00:00Z,MATCHED,0.0,1.808,pressure,1019.441,974.2,45.241,4.438,SOURCE_AGREEMENT_HIGH
16733,2025-11-28T05:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16733,2025-11-28T05:00:00Z,MATCHED,0.0,1.808,wind_speed,2.536,1.88,0.656,25.868,SOURCE_DISAGREEMENT
16734,2025-11-28T06:00:00Z,MATCHED,0.0,1.808,temperature,22.919,22.6,0.319,1.392,SOURCE_AGREEMENT_HIGH
16734,2025-11-28T06:00:00Z,MATCHED,0.0,1.808,pressure,1018.391,973.7,44.691,4.388,SOURCE_AGREEMENT_HIGH
16734,2025-11-28T06:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16734,2025-11-28T06:00:00Z,MATCHED,0.0,1.808,wind_speed,2.3,1.82,0.48,20.87,SOURCE_DISAGREEMENT
16735,2025-11-28T07:00:00Z,MATCHED,0.0,1.808,temperature,23.497,23.6,0.103,0.436,SOURCE_AGREEMENT_HIGH
16735,2025-11-28T07:00:00Z,MATCHED,0.0,1.808,pressure,1016.937,972.6,44.337,4.36,SOURCE_AGREEMENT_HIGH
16735,2025-11-28T07:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16735,2025-11-28T07:00:00Z,MATCHED,0.0,1.808,wind_speed,2.355,1.77,0.585,24.841,SOURCE_DISAGREEMENT
16736,2025-11-28T08:00:00Z,MATCHED,0.0,1.808,temperature,25.592,24.2,1.392,5.439,SOURCE_AGREEMENT_MEDIUM
16736,2025-11-28T08:00:00Z,MATCHED,0.0,1.808,pressure,1015.604,971.5,44.104,4.343,SOURCE_AGREEMENT_HIGH
16736,2025-11-28T08:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16736,2025-11-28T08:00:00Z,MATCHED,0.0,1.808,wind_speed,2.509,2.16,0.349,13.91,SOURCE_AGREEMENT_MEDIUM
16737,2025-11-28T09:00:00Z,MATCHED,0.0,1.808,temperature,25.818,24.2,1.618,6.267,SOURCE_AGREEMENT_MEDIUM
16737,2025-11-28T09:00:00Z,MATCHED,0.0,1.808,pressure,1014.905,970.8,44.105,4.346,SOURCE_AGREEMENT_HIGH
16737,2025-11-28T09:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16737,2025-11-28T09:00:00Z,MATCHED,0.0,1.808,wind_speed,2.625,2.35,0.275,10.476,SOURCE_AGREEMENT_MEDIUM
16738,2025-11-28T10:00:00Z,MATCHED,0.0,1.808,temperature,22.742,23.8,1.058,4.445,SOURCE_AGREEMENT_HIGH
16738,2025-11-28T10:00:00Z,MATCHED,0.0,1.808,pressure,1014.539,970.6,43.939,4.331,SOURCE_AGREEMENT_HIGH
16738,2025-11-28T10:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16738,2025-11-28T10:00:00Z,MATCHED,0.0,1.808,wind_speed,2.623,2.51,0.113,4.308,SOURCE_AGREEMENT_HIGH
16739,2025-11-28T11:00:00Z,MATCHED,0.0,1.808,temperature,22.671,22.7,0.029,0.128,SOURCE_AGREEMENT_HIGH
16739,2025-11-28T11:00:00Z,MATCHED,0.0,1.808,pressure,1014.735,970.2,44.535,4.389,SOURCE_AGREEMENT_HIGH
16739,2025-11-28T11:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16739,2025-11-28T11:00:00Z,MATCHED,0.0,1.808,wind_speed,2.43,1.97,0.46,18.93,SOURCE_DISAGREEMENT
16740,2025-11-28T12:00:00Z,MATCHED,0.0,1.808,temperature,22.292,20.0,2.292,10.282,SOURCE_AGREEMENT_MEDIUM
16740,2025-11-28T12:00:00Z,MATCHED,0.0,1.808,pressure,1015.136,970.3,44.836,4.417,SOURCE_AGREEMENT_HIGH
16740,2025-11-28T12:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16740,2025-11-28T12:00:00Z,MATCHED,0.0,1.808,wind_speed,2.293,1.44,0.853,37.2,SOURCE_DISAGREEMENT
16741,2025-11-28T13:00:00Z,MATCHED,0.0,1.808,temperature,21.512,19.2,2.312,10.747,SOURCE_AGREEMENT_MEDIUM
16741,2025-11-28T13:00:00Z,MATCHED,0.0,1.808,pressure,1015.866,970.5,45.366,4.466,SOURCE_AGREEMENT_HIGH
16741,2025-11-28T13:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16741,2025-11-28T13:00:00Z,MATCHED,0.0,1.808,wind_speed,2.316,1.89,0.426,18.394,SOURCE_DISAGREEMENT
16742,2025-11-28T14:00:00Z,MATCHED,0.0,1.808,temperature,19.606,18.6,1.006,5.131,SOURCE_AGREEMENT_MEDIUM
16742,2025-11-28T14:00:00Z,MATCHED,0.0,1.808,pressure,1016.614,971.2,45.414,4.467,SOURCE_AGREEMENT_HIGH
16742,2025-11-28T14:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16742,2025-11-28T14:00:00Z,MATCHED,0.0,1.808,wind_speed,2.282,2.11,0.172,7.537,SOURCE_AGREEMENT_MEDIUM
16743,2025-11-28T15:00:00Z,MATCHED,0.0,1.808,temperature,15.858,17.0,1.142,6.718,SOURCE_AGREEMENT_MEDIUM
16743,2025-11-28T15:00:00Z,MATCHED,0.0,1.808,pressure,1017.164,971.4,45.764,4.499,SOURCE_AGREEMENT_HIGH
16743,2025-11-28T15:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16743,2025-11-28T15:00:00Z,MATCHED,0.0,1.808,wind_speed,2.235,1.68,0.555,24.832,SOURCE_DISAGREEMENT
16744,2025-11-28T16:00:00Z,MATCHED,0.0,1.808,temperature,15.589,15.3,0.289,1.854,SOURCE_AGREEMENT_HIGH
16744,2025-11-28T16:00:00Z,MATCHED,0.0,1.808,pressure,1017.142,971.3,45.842,4.507,SOURCE_AGREEMENT_HIGH
16744,2025-11-28T16:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16744,2025-11-28T16:00:00Z,MATCHED,0.0,1.808,wind_speed,2.178,1.35,0.828,38.017,SOURCE_DISAGREEMENT
16745,2025-11-28T17:00:00Z,MATCHED,0.0,1.808,temperature,13.913,14.4,0.487,3.382,SOURCE_AGREEMENT_HIGH
16745,2025-11-28T17:00:00Z,MATCHED,0.0,1.808,pressure,1017.141,971.1,46.041,4.527,SOURCE_AGREEMENT_HIGH
16745,2025-11-28T17:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16745,2025-11-28T17:00:00Z,MATCHED,0.0,1.808,wind_speed,2.306,1.22,1.086,47.095,SOURCE_DISAGREEMENT
16746,2025-11-28T18:00:00Z,MATCHED,0.0,1.808,temperature,13.571,13.8,0.229,1.659,SOURCE_AGREEMENT_HIGH
16746,2025-11-28T18:00:00Z,MATCHED,0.0,1.808,pressure,1016.788,970.9,45.888,4.513,SOURCE_AGREEMENT_HIGH
16746,2025-11-28T18:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16746,2025-11-28T18:00:00Z,MATCHED,0.0,1.808,wind_speed,2.47,1.01,1.46,59.109,SOURCE_DISAGREEMENT
16747,2025-11-28T19:00:00Z,MATCHED,0.0,1.808,temperature,13.278,12.8,0.478,3.6,SOURCE_AGREEMENT_HIGH
16747,2025-11-28T19:00:00Z,MATCHED,0.0,1.808,pressure,1016.516,970.3,46.216,4.547,SOURCE_AGREEMENT_HIGH
16747,2025-11-28T19:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16747,2025-11-28T19:00:00Z,MATCHED,0.0,1.808,wind_speed,2.478,0.91,1.568,63.277,SOURCE_DISAGREEMENT
16748,2025-11-28T20:00:00Z,MATCHED,0.0,1.808,temperature,12.253,12.3,0.047,0.382,SOURCE_AGREEMENT_HIGH
16748,2025-11-28T20:00:00Z,MATCHED,0.0,1.808,pressure,1016.025,970.2,45.825,4.51,SOURCE_AGREEMENT_HIGH
16748,2025-11-28T20:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16748,2025-11-28T20:00:00Z,MATCHED,0.0,1.808,wind_speed,2.413,0.76,1.653,68.504,SOURCE_DISAGREEMENT
16749,2025-11-28T21:00:00Z,MATCHED,0.0,1.808,temperature,12.32,11.9,0.42,3.409,SOURCE_AGREEMENT_HIGH
16749,2025-11-28T21:00:00Z,MATCHED,0.0,1.808,pressure,1015.844,969.6,46.244,4.552,SOURCE_AGREEMENT_HIGH
16749,2025-11-28T21:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16749,2025-11-28T21:00:00Z,MATCHED,0.0,1.808,wind_speed,2.369,0.6,1.769,74.673,SOURCE_DISAGREEMENT
16750,2025-11-28T22:00:00Z,MATCHED,0.0,1.808,temperature,11.547,11.3,0.247,2.139,SOURCE_AGREEMENT_HIGH
16750,2025-11-28T22:00:00Z,MATCHED,0.0,1.808,pressure,1016.032,969.6,46.432,4.57,SOURCE_AGREEMENT_HIGH
16750,2025-11-28T22:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16750,2025-11-28T22:00:00Z,MATCHED,0.0,1.808,wind_speed,2.101,0.93,1.171,55.735,SOURCE_DISAGREEMENT
16751,2025-11-28T23:00:00Z,MATCHED,0.0,1.808,temperature,11.84,10.9,0.94,7.939,SOURCE_AGREEMENT_MEDIUM
16751,2025-11-28T23:00:00Z,MATCHED,0.0,1.808,pressure,1016.036,969.6,46.436,4.57,SOURCE_AGREEMENT_HIGH
16751,2025-11-28T23:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16751,2025-11-28T23:00:00Z,MATCHED,0.0,1.808,wind_speed,2.132,0.95,1.182,55.441,SOURCE_DISAGREEMENT
16752,2025-11-29T00:00:00Z,MATCHED,0.0,1.808,temperature,13.067,10.6,2.467,18.88,SOURCE_DISAGREEMENT
16752,2025-11-29T00:00:00Z,MATCHED,0.0,1.808,pressure,1016.217,970.0,46.217,4.548,SOURCE_AGREEMENT_HIGH
16752,2025-11-29T00:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16752,2025-11-29T00:00:00Z,MATCHED,0.0,1.808,wind_speed,2.197,1.11,1.087,49.477,SOURCE_DISAGREEMENT
16753,2025-11-29T01:00:00Z,MATCHED,0.0,1.808,temperature,12.992,10.6,2.392,18.411,SOURCE_DISAGREEMENT
16753,2025-11-29T01:00:00Z,MATCHED,0.0,1.808,pressure,1016.887,970.5,46.387,4.562,SOURCE_AGREEMENT_HIGH
16753,2025-11-29T01:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16753,2025-11-29T01:00:00Z,MATCHED,0.0,1.808,wind_speed,2.107,1.0,1.107,52.539,SOURCE_DISAGREEMENT
16754,2025-11-29T02:00:00Z,MATCHED,0.0,1.808,temperature,14.228,12.4,1.828,12.848,SOURCE_AGREEMENT_MEDIUM
16754,2025-11-29T02:00:00Z,MATCHED,0.0,1.808,pressure,1017.849,971.6,46.249,4.544,SOURCE_AGREEMENT_HIGH
16754,2025-11-29T02:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16754,2025-11-29T02:00:00Z,MATCHED,0.0,1.808,wind_speed,1.869,1.27,0.599,32.049,SOURCE_DISAGREEMENT
16755,2025-11-29T03:00:00Z,MATCHED,0.0,1.808,temperature,14.488,15.7,1.212,7.72,SOURCE_AGREEMENT_MEDIUM
16755,2025-11-29T03:00:00Z,MATCHED,0.0,1.808,pressure,1018.216,972.7,45.516,4.47,SOURCE_AGREEMENT_HIGH
16755,2025-11-29T03:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16755,2025-11-29T03:00:00Z,MATCHED,0.0,1.808,wind_speed,1.273,0.35,0.923,72.506,SOURCE_DISAGREEMENT
16756,2025-11-29T04:00:00Z,MATCHED,0.0,1.808,temperature,15.56,19.0,3.44,18.105,SOURCE_DISAGREEMENT
16756,2025-11-29T04:00:00Z,MATCHED,0.0,1.808,pressure,1018.538,973.6,44.938,4.412,SOURCE_AGREEMENT_HIGH
16756,2025-11-29T04:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16756,2025-11-29T04:00:00Z,MATCHED,0.0,1.808,wind_speed,1.466,0.55,0.916,62.483,SOURCE_DISAGREEMENT
16757,2025-11-29T05:00:00Z,MATCHED,0.0,1.808,temperature,21.685,21.5,0.185,0.853,SOURCE_AGREEMENT_HIGH
16757,2025-11-29T05:00:00Z,MATCHED,0.0,1.808,pressure,1018.186,973.2,44.986,4.418,SOURCE_AGREEMENT_HIGH
16757,2025-11-29T05:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16757,2025-11-29T05:00:00Z,MATCHED,0.0,1.808,wind_speed,1.389,0.92,0.469,33.765,SOURCE_DISAGREEMENT
16758,2025-11-29T06:00:00Z,MATCHED,0.0,1.808,temperature,23.422,23.1,0.322,1.375,SOURCE_AGREEMENT_HIGH
16758,2025-11-29T06:00:00Z,MATCHED,0.0,1.808,pressure,1017.067,972.7,44.367,4.362,SOURCE_AGREEMENT_HIGH
16758,2025-11-29T06:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16758,2025-11-29T06:00:00Z,MATCHED,0.0,1.808,wind_speed,1.339,1.36,0.021,1.544,SOURCE_AGREEMENT_HIGH
16759,2025-11-29T07:00:00Z,MATCHED,0.0,1.808,temperature,23.852,24.3,0.448,1.844,SOURCE_AGREEMENT_HIGH
16759,2025-11-29T07:00:00Z,MATCHED,0.0,1.808,pressure,1015.736,971.5,44.236,4.355,SOURCE_AGREEMENT_HIGH
16759,2025-11-29T07:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16759,2025-11-29T07:00:00Z,MATCHED,0.0,1.808,wind_speed,1.554,1.8,0.246,13.667,SOURCE_AGREEMENT_MEDIUM
16760,2025-11-29T08:00:00Z,MATCHED,0.0,1.808,temperature,25.856,24.7,1.156,4.471,SOURCE_AGREEMENT_HIGH
16760,2025-11-29T08:00:00Z,MATCHED,0.0,1.808,pressure,1014.491,970.4,44.091,4.346,SOURCE_AGREEMENT_HIGH
16760,2025-11-29T08:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16760,2025-11-29T08:00:00Z,MATCHED,0.0,1.808,wind_speed,1.902,2.21,0.308,13.937,SOURCE_AGREEMENT_MEDIUM
16761,2025-11-29T09:00:00Z,MATCHED,0.0,1.808,temperature,25.964,24.7,1.264,4.868,SOURCE_AGREEMENT_HIGH
16761,2025-11-29T09:00:00Z,MATCHED,0.0,1.808,pressure,1013.847,969.8,44.047,4.345,SOURCE_AGREEMENT_HIGH
16761,2025-11-29T09:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16761,2025-11-29T09:00:00Z,MATCHED,0.0,1.808,wind_speed,2.332,2.42,0.088,3.636,SOURCE_AGREEMENT_HIGH
16762,2025-11-29T10:00:00Z,MATCHED,0.0,1.808,temperature,22.769,24.2,1.431,5.913,SOURCE_AGREEMENT_MEDIUM
16762,2025-11-29T10:00:00Z,MATCHED,0.0,1.808,pressure,1013.816,969.5,44.316,4.371,SOURCE_AGREEMENT_HIGH
16762,2025-11-29T10:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16762,2025-11-29T10:00:00Z,MATCHED,0.0,1.808,wind_speed,2.746,2.36,0.386,14.057,SOURCE_AGREEMENT_MEDIUM
16763,2025-11-29T11:00:00Z,MATCHED,0.0,1.808,temperature,22.811,23.2,0.389,1.677,SOURCE_AGREEMENT_HIGH
16763,2025-11-29T11:00:00Z,MATCHED,0.0,1.808,pressure,1013.897,969.4,44.497,4.389,SOURCE_AGREEMENT_HIGH
16763,2025-11-29T11:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16763,2025-11-29T11:00:00Z,MATCHED,0.0,1.808,wind_speed,2.593,1.36,1.233,47.551,SOURCE_DISAGREEMENT
16764,2025-11-29T12:00:00Z,MATCHED,0.0,1.808,temperature,21.65,20.8,0.85,3.926,SOURCE_AGREEMENT_HIGH
16764,2025-11-29T12:00:00Z,MATCHED,0.0,1.808,pressure,1014.234,969.2,45.034,4.44,SOURCE_AGREEMENT_HIGH
16764,2025-11-29T12:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16764,2025-11-29T12:00:00Z,MATCHED,0.0,1.808,wind_speed,2.353,0.79,1.563,66.426,SOURCE_DISAGREEMENT
16765,2025-11-29T13:00:00Z,MATCHED,0.0,1.808,temperature,21.272,19.6,1.672,7.86,SOURCE_AGREEMENT_MEDIUM
16765,2025-11-29T13:00:00Z,MATCHED,0.0,1.808,pressure,1014.784,969.5,45.284,4.462,SOURCE_AGREEMENT_HIGH
16765,2025-11-29T13:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16765,2025-11-29T13:00:00Z,MATCHED,0.0,1.808,wind_speed,2.366,0.97,1.396,59.003,SOURCE_DISAGREEMENT
16766,2025-11-29T14:00:00Z,MATCHED,0.0,1.808,temperature,19.269,18.0,1.269,6.586,SOURCE_AGREEMENT_MEDIUM
16766,2025-11-29T14:00:00Z,MATCHED,0.0,1.808,pressure,1015.104,969.9,45.204,4.453,SOURCE_AGREEMENT_HIGH
16766,2025-11-29T14:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16766,2025-11-29T14:00:00Z,MATCHED,0.0,1.808,wind_speed,2.342,1.23,1.112,47.481,SOURCE_DISAGREEMENT
16767,2025-11-29T15:00:00Z,MATCHED,0.0,1.808,temperature,15.716,16.8,1.084,6.452,SOURCE_AGREEMENT_MEDIUM
16767,2025-11-29T15:00:00Z,MATCHED,0.0,1.808,pressure,1015.676,970.1,45.576,4.487,SOURCE_AGREEMENT_HIGH
16767,2025-11-29T15:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16767,2025-11-29T15:00:00Z,MATCHED,0.0,1.808,wind_speed,2.491,1.01,1.481,59.454,SOURCE_DISAGREEMENT
16768,2025-11-29T16:00:00Z,MATCHED,0.0,1.808,temperature,15.738,15.8,0.062,0.392,SOURCE_AGREEMENT_HIGH
16768,2025-11-29T16:00:00Z,MATCHED,0.0,1.808,pressure,1015.768,970.0,45.768,4.506,SOURCE_AGREEMENT_HIGH
16768,2025-11-29T16:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16768,2025-11-29T16:00:00Z,MATCHED,0.0,1.808,wind_speed,2.634,1.21,1.424,54.062,SOURCE_DISAGREEMENT
16769,2025-11-29T17:00:00Z,MATCHED,0.0,1.808,temperature,14.398,15.3,0.902,5.895,SOURCE_AGREEMENT_MEDIUM
16769,2025-11-29T17:00:00Z,MATCHED,0.0,1.808,pressure,1016.036,970.3,45.736,4.501,SOURCE_AGREEMENT_HIGH
16769,2025-11-29T17:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16769,2025-11-29T17:00:00Z,MATCHED,0.0,1.808,wind_speed,2.432,0.82,1.612,66.283,SOURCE_DISAGREEMENT
16770,2025-11-29T18:00:00Z,MATCHED,0.0,1.808,temperature,14.504,14.7,0.196,1.333,SOURCE_AGREEMENT_HIGH
16770,2025-11-29T18:00:00Z,MATCHED,0.0,1.808,pressure,1015.748,970.2,45.548,4.484,SOURCE_AGREEMENT_HIGH
16770,2025-11-29T18:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16770,2025-11-29T18:00:00Z,MATCHED,0.0,1.808,wind_speed,2.215,0.55,1.665,75.169,SOURCE_DISAGREEMENT
16771,2025-11-29T19:00:00Z,MATCHED,0.0,1.808,temperature,14.406,13.9,0.506,3.512,SOURCE_AGREEMENT_HIGH
16771,2025-11-29T19:00:00Z,MATCHED,0.0,1.808,pressure,1015.456,969.6,45.856,4.516,SOURCE_AGREEMENT_HIGH
16771,2025-11-29T19:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16771,2025-11-29T19:00:00Z,MATCHED,0.0,1.808,wind_speed,2.122,0.56,1.562,73.61,SOURCE_DISAGREEMENT
16772,2025-11-29T20:00:00Z,MATCHED,0.0,1.808,temperature,13.696,13.4,0.296,2.161,SOURCE_AGREEMENT_HIGH
16772,2025-11-29T20:00:00Z,MATCHED,0.0,1.808,pressure,1014.967,969.1,45.867,4.519,SOURCE_AGREEMENT_HIGH
16772,2025-11-29T20:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16772,2025-11-29T20:00:00Z,MATCHED,0.0,1.808,wind_speed,1.975,0.79,1.185,60.0,SOURCE_DISAGREEMENT
16773,2025-11-29T21:00:00Z,MATCHED,0.0,1.808,temperature,13.524,12.8,0.724,5.353,SOURCE_AGREEMENT_MEDIUM
16773,2025-11-29T21:00:00Z,MATCHED,0.0,1.808,pressure,1014.668,968.7,45.968,4.53,SOURCE_AGREEMENT_HIGH
16773,2025-11-29T21:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16773,2025-11-29T21:00:00Z,MATCHED,0.0,1.808,wind_speed,1.891,0.92,0.971,51.348,SOURCE_DISAGREEMENT
16774,2025-11-29T22:00:00Z,MATCHED,0.0,1.808,temperature,12.357,12.2,0.157,1.271,SOURCE_AGREEMENT_HIGH
16774,2025-11-29T22:00:00Z,MATCHED,0.0,1.808,pressure,1014.692,968.5,46.192,4.552,SOURCE_AGREEMENT_HIGH
16774,2025-11-29T22:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16774,2025-11-29T22:00:00Z,MATCHED,0.0,1.808,wind_speed,1.899,1.01,0.889,46.814,SOURCE_DISAGREEMENT
16775,2025-11-29T23:00:00Z,MATCHED,0.0,1.808,temperature,12.461,11.5,0.961,7.712,SOURCE_AGREEMENT_MEDIUM
16775,2025-11-29T23:00:00Z,MATCHED,0.0,1.808,pressure,1014.851,968.6,46.251,4.557,SOURCE_AGREEMENT_HIGH
16775,2025-11-29T23:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16775,2025-11-29T23:00:00Z,MATCHED,0.0,1.808,wind_speed,1.675,1.1,0.575,34.328,SOURCE_DISAGREEMENT
16776,2025-11-30T00:00:00Z,MATCHED,0.0,1.808,temperature,14.166,11.2,2.966,20.937,SOURCE_DISAGREEMENT
16776,2025-11-30T00:00:00Z,MATCHED,0.0,1.808,pressure,1015.418,968.9,46.518,4.581,SOURCE_AGREEMENT_HIGH
16776,2025-11-30T00:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16776,2025-11-30T00:00:00Z,MATCHED,0.0,1.808,wind_speed,1.652,1.01,0.642,38.862,SOURCE_DISAGREEMENT
16777,2025-11-30T01:00:00Z,MATCHED,0.0,1.808,temperature,13.396,11.5,1.896,14.153,SOURCE_AGREEMENT_MEDIUM
16777,2025-11-30T01:00:00Z,MATCHED,0.0,1.808,pressure,1015.981,970.1,45.881,4.516,SOURCE_AGREEMENT_HIGH
16777,2025-11-30T01:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16777,2025-11-30T01:00:00Z,MATCHED,0.0,1.808,wind_speed,1.914,0.7,1.214,63.427,SOURCE_DISAGREEMENT
16778,2025-11-30T02:00:00Z,MATCHED,0.0,1.808,temperature,14.157,13.1,1.057,7.466,SOURCE_AGREEMENT_MEDIUM
16778,2025-11-30T02:00:00Z,MATCHED,0.0,1.808,pressure,1016.866,970.9,45.966,4.52,SOURCE_AGREEMENT_HIGH
16778,2025-11-30T02:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16778,2025-11-30T02:00:00Z,MATCHED,0.0,1.808,wind_speed,1.51,1.5,0.01,0.662,SOURCE_AGREEMENT_HIGH
16779,2025-11-30T03:00:00Z,MATCHED,0.0,1.808,temperature,14.628,16.4,1.772,10.805,SOURCE_AGREEMENT_MEDIUM
16779,2025-11-30T03:00:00Z,MATCHED,0.0,1.808,pressure,1017.678,972.1,45.578,4.479,SOURCE_AGREEMENT_HIGH
16779,2025-11-30T03:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16779,2025-11-30T03:00:00Z,MATCHED,0.0,1.808,wind_speed,0.844,0.72,0.124,14.692,SOURCE_AGREEMENT_MEDIUM
16780,2025-11-30T04:00:00Z,MATCHED,0.0,1.808,temperature,15.422,19.3,3.878,20.093,SOURCE_DISAGREEMENT
16780,2025-11-30T04:00:00Z,MATCHED,0.0,1.808,pressure,1017.896,972.8,45.096,4.43,SOURCE_AGREEMENT_HIGH
16780,2025-11-30T04:00:00Z,MATCHED,0.0,1.808,rainfall,0.0,0.0,0.0,,SOURCE_AGREEMENT_HIGH
16780,2025-11-30T04:00:00Z,MATCHED,0.0,1.808,wind_speed,1.215,0.85,0.365,30.041,SOURCE_DISAGREEMENT
