pair_index,timestamp,match_status,confidence_score,marginal_match,fused_temperature,fused_pressure,fused_rainfall,fused_wind_speed
322,2024-01-14T10:00:00Z,MATCHED,0.8,False,24.251,991.685,0.0,
323,2024-01-14T11:00:00Z,MATCHED,0.8,False,23.883,991.922,0.0,
324,2024-01-14T12:00:00Z,MATCHED,0.8,False,22.642,991.859,0.0,1.995
325,2024-01-14T13:00:00Z,MATCHED,0.7,False,,992.294,0.0,2.28
326,2024-01-14T14:00:00Z,MATCHED,0.8,False,20.563,992.817,0.0,2.829
327,2024-01-14T15:00:00Z,MATCHED,1.0,False,18.633,993.714,0.0,2.812
328,2024-01-14T16:00:00Z,MATCHED,0.8,False,18.09,994.058,0.0,2.854
329,2024-01-14T17:00:00Z,MATCHED,0.8,False,16.642,994.016,0.0,
330,2024-01-14T18:00:00Z,MATCHED,0.8,False,15.946,993.699,0.0,
331,2024-01-14T19:00:00Z,MATCHED,0.8,False,15.349,993.477,0.0,
332,2024-01-14T20:00:00Z,MATCHED,0.8,False,14.512,992.887,0.0,
333,2024-01-14T21:00:00Z,MATCHED,0.9,False,14.161,992.514,0.0,1.95
334,2024-01-14T22:00:00Z,MATCHED,1.0,False,13.084,992.113,0.0,1.829
335,2024-01-14T23:00:00Z,MATCHED,0.8,False,12.7,992.125,0.0,1.721
336,2024-01-15T00:00:00Z,MATCHED,0.9,False,12.457,992.491,0.0,1.615
337,2024-01-15T01:00:00Z,MATCHED,0.9,False,12.374,993.157,0.0,1.716
338,2024-01-15T02:00:00Z,MATCHED,0.7,False,13.128,993.995,0.0,
339,2024-01-15T03:00:00Z,MATCHED,0.9,False,14.228,994.932,0.0,1.671
340,2024-01-15T04:00:00Z,MATCHED,0.7,False,,995.76,0.0,1.949
341,2024-01-15T05:00:00Z,MATCHED,0.8,False,18.869,995.758,0.0,2.388
342,2024-01-15T06:00:00Z,MATCHED,0.9,False,20.588,994.896,0.0,2.623
343,2024-01-15T07:00:00Z,MATCHED,0.9,False,21.556,993.807,0.0,2.878
344,2024-01-15T08:00:00Z,MATCHED,0.8,False,22.588,992.696,0.0,
345,2024-01-15T09:00:00Z,MATCHED,0.8,False,22.591,991.933,0.0,
346,2024-01-15T10:00:00Z,MATCHED,0.8,False,21.866,991.647,0.0,
347,2024-01-15T11:00:00Z,MATCHED,0.8,False,21.471,991.721,0.0,
348,2024-01-15T12:00:00Z,MATCHED,0.9,False,20.099,991.764,0.0,1.846
349,2024-01-15T13:00:00Z,MATCHED,0.8,False,,991.807,0.0,2.135
350,2024-01-15T14:00:00Z,MATCHED,0.7,False,17.149,992.478,0.0,
351,2024-01-15T15:00:00Z,MATCHED,1.0,False,15.487,993.062,0.0,2.111
352,2024-01-15T16:00:00Z,MATCHED,0.8,False,15.005,993.225,0.0,2.119
353,2024-01-15T17:00:00Z,MATCHED,0.8,False,14.031,993.279,0.0,2.138
354,2024-01-15T18:00:00Z,MATCHED,0.9,False,13.499,992.726,0.0,1.996
355,2024-01-15T19:00:00Z,MATCHED,0.9,False,12.868,992.419,0.0,2.013
356,2024-01-15T20:00:00Z,MATCHED,0.8,False,11.703,991.904,0.0,2.019
357,2024-01-15T21:00:00Z,MATCHED,0.9,False,11.203,991.284,0.0,1.923
358,2024-01-15T22:00:00Z,MATCHED,0.9,False,10.502,990.686,0.0,1.892
359,2024-01-15T23:00:00Z,MATCHED,0.8,False,10.265,990.717,0.0,1.766
360,2024-01-16T00:00:00Z,MATCHED,0.7,False,,991.048,0.0,1.957
361,2024-01-16T01:00:00Z,MATCHED,0.8,False,10.4,992.023,0.0,1.969
362,2024-01-16T02:00:00Z,MATCHED,0.8,False,11.615,992.904,0.0,1.397
363,2024-01-16T03:00:00Z,MATCHED,0.8,False,13.105,993.557,0.0,1.256
364,2024-01-16T04:00:00Z,MATCHED,0.6,False,,994.151,0.0,
365,2024-01-16T05:00:00Z,MATCHED,0.7,False,18.706,994.005,0.0,
366,2024-01-16T06:00:00Z,MATCHED,0.8,False,20.267,993.218,0.0,
367,2024-01-16T07:00:00Z,MATCHED,0.7,False,20.807,991.982,0.0,
368,2024-01-16T08:00:00Z,MATCHED,0.8,False,22.438,990.715,0.0,
369,2024-01-16T09:00:00Z,MATCHED,0.8,False,22.595,989.849,0.0,
370,2024-01-16T10:00:00Z,MATCHED,0.8,False,21.912,989.463,0.0,
371,2024-01-16T11:00:00Z,MATCHED,0.8,False,21.482,989.603,0.0,
372,2024-01-16T12:00:00Z,MATCHED,0.9,False,19.874,989.567,0.0,1.784
373,2024-01-16T13:00:00Z,MATCHED,0.6,False,,989.673,0.0,
374,2024-01-16T14:00:00Z,MATCHED,0.8,False,17.465,990.004,0.0,2.149
375,2024-01-16T15:00:00Z,MATCHED,0.8,False,15.889,990.501,0.0,
376,2024-01-16T16:00:00Z,MATCHED,0.9,False,15.469,990.978,0.0,2.375
377,2024-01-16T17:00:00Z,MATCHED,0.9,False,14.201,990.951,0.0,2.343
378,2024-01-16T18:00:00Z,MATCHED,0.9,False,13.989,990.63,0.0,2.338
379,2024-01-16T19:00:00Z,MATCHED,0.8,False,13.798,990.217,0.0,2.415
380,2024-01-16T20:00:00Z,MATCHED,0.9,False,13.081,989.782,0.0,2.483
381,2024-01-16T21:00:00Z,MATCHED,0.8,False,12.768,989.572,0.0,2.477
382,2024-01-16T22:00:00Z,MATCHED,1.0,False,12.008,989.019,0.0,2.471
383,2024-01-16T23:00:00Z,MATCHED,1.0,False,11.895,989.258,0.0,2.354
384,2024-01-17T00:00:00Z,MATCHED,0.8,False,11.954,989.696,0.0,2.146
385,2024-01-17T01:00:00Z,MATCHED,0.7,False,12.055,990.716,0.0,
386,2024-01-17T02:00:00Z,MATCHED,0.7,False,12.392,991.477,0.0,
387,2024-01-17T03:00:00Z,MATCHED,0.7,False,13.5,992.279,0.0,
388,2024-01-17T04:00:00Z,MATCHED,0.6,False,,992.824,0.0,
389,2024-01-17T05:00:00Z,MATCHED,1.0,False,19.311,992.683,0.0,1.508
390,2024-01-17T06:00:00Z,MATCHED,0.7,False,21.441,992.005,0.0,
391,2024-01-17T07:00:00Z,MATCHED,0.7,False,22.233,990.774,0.0,
392,2024-01-17T08:00:00Z,MATCHED,0.8,False,23.94,989.655,0.0,
393,2024-01-17T09:00:00Z,MATCHED,0.8,False,24.183,988.776,0.0,
394,2024-01-17T10:00:00Z,MATCHED,0.7,False,23.375,988.354,0.0,
395,2024-01-17T11:00:00Z,MATCHED,0.9,False,23.032,988.44,0.0,1.623
396,2024-01-17T12:00:00Z,MATCHED,0.8,False,21.302,988.624,0.0,
397,2024-01-17T13:00:00Z,MATCHED,0.7,False,20.1,989.062,0.0,
398,2024-01-17T14:00:00Z,MATCHED,0.8,False,19.148,989.891,0.0,2.391
399,2024-01-17T15:00:00Z,MATCHED,0.8,False,17.452,991.099,0.0,
400,2024-01-17T16:00:00Z,MATCHED,0.9,False,17.248,992.112,0.0,3.343
401,2024-01-17T17:00:00Z,MATCHED,0.9,False,16.4,992.433,0.0,3.83
402,2024-01-17T18:00:00Z,MATCHED,0.8,False,15.968,992.488,0.0,3.781
403,2024-01-17T19:00:00Z,MATCHED,0.9,False,15.649,992.107,0.012,3.232
404,2024-01-17T20:00:00Z,MATCHED,0.8,False,14.911,991.664,0.017,2.932
405,2024-01-17T21:00:00Z,MATCHED,0.8,False,14.513,991.172,0.0,2.684
406,2024-01-17T22:00:00Z,MATCHED,0.7,False,13.979,990.713,0.0,
407,2024-01-17T23:00:00Z,MATCHED,0.8,False,13.535,990.976,0.0,2.385
408,2024-01-18T00:00:00Z,MATCHED,0.7,False,13.672,991.457,0.0,
409,2024-01-18T01:00:00Z,MATCHED,0.7,False,,992.344,0.0,2.115
410,2024-01-18T02:00:00Z,MATCHED,0.6,False,,993.044,0.0,
411,2024-01-18T03:00:00Z,MATCHED,0.8,False,14.671,993.86,0.0,
412,2024-01-18T04:00:00Z,MATCHED,0.7,False,16.121,994.319,0.0,
413,2024-01-18T05:00:00Z,MATCHED,0.8,False,18.992,994.267,0.0,2.032
414,2024-01-18T06:00:00Z,MATCHED,0.8,False,20.581,993.392,0.0,2.288
415,2024-01-18T07:00:00Z,MATCHED,0.8,False,21.249,992.377,0.0,2.458
416,2024-01-18T08:00:00Z,MATCHED,0.8,False,22.584,991.456,0.0,
417,2024-01-18T09:00:00Z,MATCHED,0.8,False,22.706,990.878,0.0,
418,2024-01-18T10:00:00Z,MATCHED,0.7,False,21.667,990.549,0.0,
419,2024-01-18T11:00:00Z,MATCHED,0.9,False,21.193,990.951,0.0,2.82
420,2024-01-18T12:00:00Z,MATCHED,0.9,False,19.863,991.068,0.0,2.036
421,2024-01-18T13:00:00Z,MATCHED,0.9,False,19.011,991.577,0.0,2.417
422,2024-01-18T14:00:00Z,MATCHED,0.9,False,17.842,992.266,0.0,2.736
423,2024-01-18T15:00:00Z,MATCHED,0.9,False,16.059,993.295,0.0,3.023
424,2024-01-18T16:00:00Z,MATCHED,0.7,False,15.376,994.032,0.0,
425,2024-01-18T17:00:00Z,MATCHED,0.8,False,13.963,994.17,0.0,
426,2024-01-18T18:00:00Z,MATCHED,0.8,False,13.377,994.008,0.0,
427,2024-01-18T19:00:00Z,MATCHED,0.7,False,13.071,993.786,0.0,
428,2024-01-18T20:00:00Z,MATCHED,0.8,False,12.196,993.6,0.0,2.244
429,2024-01-18T21:00:00Z,MATCHED,0.9,False,11.819,993.34,0.0,2.054
430,2024-01-18T22:00:00Z,MATCHED,0.8,False,11.219,993.178,0.0,2.243
431,2024-01-18T23:00:00Z,MATCHED,0.7,False,10.976,993.484,0.0,
432,2024-01-19T00:00:00Z,MATCHED,0.7,False,10.87,993.628,0.0,
433,2024-01-19T01:00:00Z,MATCHED,0.6,False,,994.746,0.0,
434,2024-01-19T02:00:00Z,MATCHED,0.6,False,,995.725,0.0,
435,2024-01-19T03:00:00Z,MATCHED,0.7,False,11.29,996.731,0.0,
436,2024-01-19T04:00:00Z,MATCHED,0.8,False,12.382,997.248,0.0,1.963
437,2024-01-19T05:00:00Z,MATCHED,0.9,False,15.31,996.995,0.0,1.945
438,2024-01-19T06:00:00Z,MATCHED,0.9,False,17.388,995.623,0.0,2.07
439,2024-01-19T07:00:00Z,MATCHED,0.9,False,18.892,994.286,0.0,2.142
440,2024-01-19T08:00:00Z,MATCHED,0.8,False,20.852,993.304,0.0,
441,2024-01-19T09:00:00Z,MATCHED,0.8,False,21.438,992.545,0.0,
442,2024-01-19T10:00:00Z,MATCHED,0.7,False,20.346,992.218,0.0,
443,2024-01-19T11:00:00Z,MATCHED,0.7,False,19.929,992.202,0.0,
444,2024-01-19T12:00:00Z,MATCHED,0.8,False,18.696,992.342,0.0,
445,2024-01-19T13:00:00Z,MATCHED,0.7,False,17.657,993.01,0.0,
446,2024-01-19T14:00:00Z,MATCHED,0.8,False,16.611,993.908,0.0,3.273
447,2024-01-19T15:00:00Z,MATCHED,0.9,False,14.707,994.214,0.0,3.438
448,2024-01-19T16:00:00Z,MATCHED,0.8,False,14.156,994.527,0.0,3.394
449,2024-01-19T17:00:00Z,MATCHED,0.8,False,13.003,994.587,0.0,
450,2024-01-19T18:00:00Z,MATCHED,0.8,False,12.352,994.327,0.0,
451,2024-01-19T19:00:00Z,MATCHED,1.0,False,12.056,994.164,0.0,2.482
452,2024-01-19T20:00:00Z,MATCHED,0.8,False,11.695,993.857,0.0,
453,2024-01-19T21:00:00Z,MATCHED,0.9,False,11.651,993.35,0.0,2.311
454,2024-01-19T22:00:00Z,MATCHED,0.9,False,10.887,992.933,0.0,2.414
455,2024-01-19T23:00:00Z,MATCHED,0.9,False,11.293,993.198,0.0,2.354
456,2024-01-20T00:00:00Z,MATCHED,0.8,False,12.19,993.281,0.0,
457,2024-01-20T01:00:00Z,MATCHED,0.8,False,11.384,994.327,0.0,2.679
458,2024-01-20T02:00:00Z,MATCHED,0.9,False,11.845,995.15,0.0,2.452
459,2024-01-20T03:00:00Z,MATCHED,0.7,False,12.512,995.814,0.0,
460,2024-01-20T04:00:00Z,MATCHED,0.6,False,,996.639,0.001,
461,2024-01-20T05:00:00Z,MATCHED,0.6,False,,996.317,0.001,
462,2024-01-20T06:00:00Z,MATCHED,0.7,False,,995.673,0.0,1.792
463,2024-01-20T07:00:00Z,MATCHED,0.6,False,,994.577,0.001,
464,2024-01-20T08:00:00Z,MATCHED,0.6,False,,993.539,0.0,
465,2024-01-20T09:00:00Z,MATCHED,0.6,False,,992.883,0.0,
466,2024-01-20T10:00:00Z,MATCHED,0.6,False,,992.667,0.0,
467,2024-01-20T11:00:00Z,MATCHED,0.8,False,17.148,992.73,0.0,
468,2024-01-20T12:00:00Z,MATCHED,0.8,False,16.877,992.784,0.002,
469,2024-01-20T13:00:00Z,MATCHED,0.7,False,16.802,993.316,0.123,
470,2024-01-20T14:00:00Z,MATCHED,0.7,False,15.815,994.007,0.15,
471,2024-01-20T15:00:00Z,MATCHED,1.0,False,14.02,994.757,0.001,2.875
472,2024-01-20T16:00:00Z,MATCHED,1.0,False,13.723,995.188,0.001,2.566
473,2024-01-20T17:00:00Z,MATCHED,0.9,False,13.361,995.47,0.001,2.581
474,2024-01-20T18:00:00Z,MATCHED,0.9,False,12.953,995.008,0.0,2.412
475,2024-01-20T19:00:00Z,MATCHED,0.9,False,12.581,994.736,0.0,2.072
476,2024-01-20T20:00:00Z,MATCHED,0.8,False,11.785,994.268,0.0,
477,2024-01-20T21:00:00Z,MATCHED,0.7,False,11.346,993.707,0.0,
478,2024-01-20T22:00:00Z,MATCHED,0.8,False,10.518,993.312,0.0,1.574
479,2024-01-20T23:00:00Z,MATCHED,0.8,False,10.18,993.242,0.0,1.482
480,2024-01-21T00:00:00Z,MATCHED,0.7,False,,993.529,0.0,1.532
481,2024-01-21T01:00:00Z,MATCHED,0.9,False,9.816,994.646,0.0,1.567
482,2024-01-21T02:00:00Z,MATCHED,0.8,False,10.324,995.395,0.0,2.259
483,2024-01-21T03:00:00Z,MATCHED,0.8,False,11.372,996.231,0.0,2.103
484,2024-01-21T04:00:00Z,MATCHED,0.7,False,,996.578,0.0,2.277
485,2024-01-21T05:00:00Z,MATCHED,0.8,False,15.435,996.368,0.0,2.337
486,2024-01-21T06:00:00Z,MATCHED,0.7,False,17.576,995.559,0.0,
487,2024-01-21T07:00:00Z,MATCHED,0.6,False,,994.235,0.0,
488,2024-01-21T08:00:00Z,MATCHED,0.8,False,20.965,993.164,0.0,
489,2024-01-21T09:00:00Z,MATCHED,0.8,False,21.324,992.546,0.0,
490,2024-01-21T10:00:00Z,MATCHED,0.7,False,20.803,992.38,0.0,
491,2024-01-21T11:00:00Z,MATCHED,0.8,False,20.474,992.602,0.0,
492,2024-01-21T12:00:00Z,MATCHED,0.8,False,19.133,992.83,0.0,1.868
493,2024-01-21T13:00:00Z,MATCHED,0.7,False,,993.324,0.0,2.104
494,2024-01-21T14:00:00Z,MATCHED,0.7,False,,994.133,0.0,2.28
495,2024-01-21T15:00:00Z,MATCHED,0.7,False,14.273,994.94,0.0,
496,2024-01-21T16:00:00Z,MATCHED,0.7,False,13.846,995.321,0.0,
497,2024-01-21T17:00:00Z,MATCHED,0.9,False,12.322,995.91,0.0,2.558
498,2024-01-21T18:00:00Z,MATCHED,0.9,False,11.87,995.685,0.0,2.491
499,2024-01-21T19:00:00Z,MATCHED,0.8,False,11.518,995.37,0.0,2.35
500,2024-01-21T20:00:00Z,MATCHED,0.9,False,10.265,994.937,0.0,2.012
501,2024-01-21T21:00:00Z,MATCHED,0.9,False,9.491,994.466,0.0,2.1
502,2024-01-21T22:00:00Z,MATCHED,0.8,False,8.736,993.956,0.0,
503,2024-01-21T23:00:00Z,MATCHED,1.0,False,8.647,994.057,0.0,2.172
504,2024-01-22T00:00:00Z,MATCHED,0.9,False,8.741,994.311,0.0,2.054
505,2024-01-22T01:00:00Z,MATCHED,0.8,False,9.021,995.245,0.0,2.234
506,2024-01-22T02:00:00Z,MATCHED,0.8,False,9.853,995.953,0.0,2.54
507,2024-01-22T03:00:00Z,MATCHED,0.9,False,11.542,996.924,0.0,2.591
508,2024-01-22T04:00:00Z,MATCHED,0.7,False,,997.328,0.0,2.539
509,2024-01-22T05:00:00Z,MATCHED,0.8,False,17.66,997.302,0.0,2.362
510,2024-01-22T06:00:00Z,MATCHED,0.8,False,20.224,996.541,0.0,2.192
511,2024-01-22T07:00:00Z,MATCHED,0.7,False,21.137,995.119,0.0,
512,2024-01-22T08:00:00Z,MATCHED,0.8,False,22.841,993.969,0.0,
513,2024-01-22T09:00:00Z,MATCHED,0.7,False,23.096,993.149,0.0,
514,2024-01-22T10:00:00Z,MATCHED,0.7,False,22.766,992.839,0.0,
515,2024-01-22T11:00:00Z,MATCHED,0.8,False,21.946,993.18,0.0,
516,2024-01-22T12:00:00Z,MATCHED,0.7,False,20.592,993.308,0.0,
517,2024-01-22T13:00:00Z,MATCHED,0.6,False,,993.513,0.0,
518,2024-01-22T14:00:00Z,MATCHED,0.8,False,17.87,994.391,0.0,3.822
519,2024-01-22T15:00:00Z,MATCHED,0.9,False,16.066,994.724,0.0,3.671
520,2024-01-22T16:00:00Z,MATCHED,0.8,False,15.565,995.132,0.0,3.123
521,2024-01-22T17:00:00Z,MATCHED,0.8,False,14.352,995.149,0.0,
522,2024-01-22T18:00:00Z,MATCHED,0.9,False,14.234,994.772,0.0,2.54
523,2024-01-22T19:00:00Z,MATCHED,0.7,False,13.844,993.995,0.0,
524,2024-01-22T20:00:00Z,MATCHED,0.9,False,12.86,993.984,0.0,2.194
525,2024-01-22T21:00:00Z,MATCHED,0.9,False,13.058,994.139,0.0,2.441
526,2024-01-22T22:00:00Z,MATCHED,0.7,False,13.432,994.057,0.003,
527,2024-01-22T23:00:00Z,MATCHED,0.8,False,12.759,994.029,0.003,2.772
528,2024-01-23T00:00:00Z,MATCHED,0.9,False,13.02,994.539,0.001,2.753
529,2024-01-23T01:00:00Z,MATCHED,0.7,False,12.802,995.106,0.0,
530,2024-01-23T02:00:00Z,MATCHED,0.8,False,12.915,995.625,0.0,3.075
531,2024-01-23T03:00:00Z,MATCHED,0.8,False,13.558,996.274,0.0,
532,2024-01-23T04:00:00Z,MATCHED,0.7,False,,996.473,0.0,2.665
533,2024-01-23T05:00:00Z,MATCHED,0.7,False,17.164,996.331,0.0,
534,2024-01-23T06:00:00Z,MATCHED,0.7,False,19.321,995.266,0.0,
535,2024-01-23T07:00:00Z,MATCHED,0.7,False,20.382,994.12,0.0,
536,2024-01-23T08:00:00Z,MATCHED,0.8,False,21.998,992.877,0.0,
537,2024-01-23T09:00:00Z,MATCHED,0.8,False,22.205,992.037,0.0,
538,2024-01-23T10:00:00Z,MATCHED,0.8,False,21.764,991.741,0.0,
539,2024-01-23T11:00:00Z,MATCHED,0.8,False,21.223,991.837,0.0,
540,2024-01-23T12:00:00Z,MATCHED,0.7,False,20.014,992.1,0.0,
541,2024-01-23T13:00:00Z,MATCHED,0.7,False,18.884,992.467,0.0,
542,2024-01-23T14:00:00Z,MATCHED,0.7,False,17.265,992.666,0.0,
543,2024-01-23T15:00:00Z,MATCHED,1.0,False,15.174,993.678,0.0,2.479
544,2024-01-23T16:00:00Z,MATCHED,0.9,False,14.573,994.209,0.0,2.642
545,2024-01-23T17:00:00Z,MATCHED,0.9,False,13.465,994.57,0.0,2.745
546,2024-01-23T18:00:00Z,MATCHED,0.8,False,12.809,994.39,0.0,2.711
547,2024-01-23T19:00:00Z,MATCHED,0.8,False,12.38,994.139,0.0,2.504
548,2024-01-23T20:00:00Z,MATCHED,0.9,False,11.282,993.846,0.0,2.312
549,2024-01-23T21:00:00Z,MATCHED,0.9,False,10.745,993.801,0.0,2.085
550,2024-01-23T22:00:00Z,MATCHED,0.8,False,9.851,993.506,0.0,
551,2024-01-23T23:00:00Z,MATCHED,0.7,False,9.343,993.519,0.0,
552,2024-01-24T00:00:00Z,MATCHED,0.8,False,8.925,993.866,0.0,1.933
553,2024-01-24T01:00:00Z,MATCHED,1.0,False,9.358,994.903,0.0,1.99
554,2024-01-24T02:00:00Z,MATCHED,0.7,False,10.051,995.523,0.0,
555,2024-01-24T03:00:00Z,MATCHED,0.8,False,11.709,996.421,0.0,2.409
556,2024-01-24T04:00:00Z,MATCHED,0.7,False,,996.994,0.0,2.498
557,2024-01-24T05:00:00Z,MATCHED,0.7,False,17.362,997.172,0.0,
558,2024-01-24T06:00:00Z,MATCHED,0.7,False,19.255,996.45,0.0,
559,2024-01-24T07:00:00Z,MATCHED,0.7,False,20.487,995.339,0.0,
560,2024-01-24T08:00:00Z,MATCHED,0.9,False,22.031,993.961,0.0,2.941
561,2024-01-24T09:00:00Z,MATCHED,0.8,False,22.169,993.255,0.0,
562,2024-01-24T10:00:00Z,MATCHED,0.8,False,21.449,992.804,0.0,
563,2024-01-24T11:00:00Z,MATCHED,0.9,False,20.929,993.061,0.0,2.881
564,2024-01-24T12:00:00Z,MATCHED,0.8,False,19.081,993.076,0.0,2.103
565,2024-01-24T13:00:00Z,MATCHED,0.7,False,,993.597,0.0,2.425
566,2024-01-24T14:00:00Z,MATCHED,0.7,False,,994.608,0.0,2.351
567,2024-01-24T15:00:00Z,MATCHED,0.9,False,13.489,995.375,0.0,2.425
568,2024-01-24T16:00:00Z,MATCHED,0.9,False,13.217,995.872,0.0,2.513
569,2024-01-24T17:00:00Z,MATCHED,1.0,False,12.098,996.111,0.0,2.47
570,2024-01-24T18:00:00Z,MATCHED,1.0,False,11.659,996.033,0.0,2.39
571,2024-01-24T19:00:00Z,MATCHED,0.8,False,11.137,995.722,0.0,2.324
572,2024-01-24T20:00:00Z,MATCHED,0.9,False,9.991,995.606,0.0,2.254
573,2024-01-24T21:00:00Z,MATCHED,0.9,False,9.588,995.059,0.0,2.289
574,2024-01-24T22:00:00Z,MATCHED,1.0,False,8.662,994.755,0.0,2.419
575,2024-01-24T23:00:00Z,MATCHED,0.7,False,8.317,994.733,0.0,
576,2024-01-25T00:00:00Z,MATCHED,0.8,False,,995.358,0.0,2.256
577,2024-01-25T01:00:00Z,MATCHED,0.7,False,,996.077,0.0,2.021
578,2024-01-25T02:00:00Z,MATCHED,0.6,False,,997.17,0.0,
579,2024-01-25T03:00:00Z,MATCHED,0.8,False,11.498,998.407,0.0,1.476
580,2024-01-25T04:00:00Z,MATCHED,0.6,False,,999.15,0.0,
581,2024-01-25T05:00:00Z,MATCHED,0.8,False,19.288,999.417,0.0,
582,2024-01-25T06:00:00Z,MATCHED,0.8,False,21.326,998.638,0.0,
583,2024-01-25T07:00:00Z,MATCHED,0.9,False,22.002,997.818,0.0,1.756
584,2024-01-25T08:00:00Z,MATCHED,1.0,False,23.401,996.255,0.0,1.497
585,2024-01-25T09:00:00Z,MATCHED,0.9,False,23.571,995.487,0.0,1.517
586,2024-01-25T10:00:00Z,MATCHED,0.9,False,22.702,994.91,0.0,1.888
587,2024-01-25T11:00:00Z,MATCHED,0.9,False,22.221,994.936,0.0,2.269
588,2024-01-25T12:00:00Z,MATCHED,0.8,False,20.425,995.087,0.0,2.245
589,2024-01-25T13:00:00Z,MATCHED,0.8,False,,995.58,0.0,2.522
590,2024-01-25T14:00:00Z,MATCHED,0.9,False,16.801,996.096,0.0,2.47
591,2024-01-25T15:00:00Z,MATCHED,1.0,False,14.776,997.014,0.0,2.476
592,2024-01-25T16:00:00Z,MATCHED,1.0,False,14.222,997.392,0.0,2.513
593,2024-01-25T17:00:00Z,MATCHED,0.9,False,12.773,997.485,0.0,2.44
594,2024-01-25T18:00:00Z,MATCHED,1.0,False,12.468,997.386,0.0,2.387
595,2024-01-25T19:00:00Z,MATCHED,0.8,False,12.223,996.946,0.0,2.333
596,2024-01-25T20:00:00Z,MATCHED,0.9,False,11.361,996.623,0.0,2.329
597,2024-01-25T21:00:00Z,MATCHED,0.9,False,10.933,996.228,0.0,2.252
598,2024-01-25T22:00:00Z,MATCHED,0.8,False,10.07,995.805,0.0,2.436
599,2024-01-25T23:00:00Z,MATCHED,0.8,False,9.49,995.559,0.0,2.562
600,2024-01-26T00:00:00Z,MATCHED,0.8,False,9.806,996.281,0.0,2.262
601,2024-01-26T01:00:00Z,MATCHED,0.6,False,,997.101,0.0,
602,2024-01-26T02:00:00Z,MATCHED,0.7,False,10.397,998.045,0.0,
603,2024-01-26T03:00:00Z,MATCHED,0.6,False,,999.204,0.0,
604,2024-01-26T04:00:00Z,MATCHED,0.6,False,,1000.0,0.0,
605,2024-01-26T05:00:00Z,MATCHED,0.8,False,19.741,1000.098,0.0,
606,2024-01-26T06:00:00Z,MATCHED,0.8,False,21.523,999.526,0.0,
607,2024-01-26T07:00:00Z,MATCHED,0.8,False,22.676,998.526,0.0,
608,2024-01-26T08:00:00Z,MATCHED,0.8,False,24.177,997.193,0.0,
609,2024-01-26T09:00:00Z,MATCHED,0.8,False,24.37,996.405,0.0,
610,2024-01-26T10:00:00Z,MATCHED,0.9,False,23.518,995.785,0.0,1.796
611,2024-01-26T11:00:00Z,MATCHED,0.8,False,22.982,995.851,0.0,
612,2024-01-26T12:00:00Z,MATCHED,0.8,False,21.188,995.952,0.0,2.082
613,2024-01-26T13:00:00Z,MATCHED,0.8,False,,996.358,0.0,2.466
614,2024-01-26T14:00:00Z,MATCHED,0.8,False,17.474,996.873,0.0,2.583
615,2024-01-26T15:00:00Z,MATCHED,1.0,False,15.726,997.514,0.0,2.429
616,2024-01-26T16:00:00Z,MATCHED,0.8,False,15.056,997.898,0.0,2.536
617,2024-01-26T17:00:00Z,MATCHED,1.0,False,13.555,998.063,0.0,2.293
618,2024-01-26T18:00:00Z,MATCHED,1.0,False,12.937,997.816,0.0,2.183
619,2024-01-26T19:00:00Z,MATCHED,0.9,False,12.544,997.483,0.0,2.185
620,2024-01-26T20:00:00Z,MATCHED,0.9,False,11.788,997.196,0.0,2.307
621,2024-01-26T21:00:00Z,MATCHED,0.7,False,11.222,996.739,0.0,
622,2024-01-26T22:00:00Z,MATCHED,0.8,False,10.597,996.851,0.0,1.875
623,2024-01-26T23:00:00Z,MATCHED,0.8,False,10.355,997.005,0.0,1.928
624,2024-01-27T00:00:00Z,MATCHED,0.7,False,11.164,997.131,0.0,
625,2024-01-27T01:00:00Z,MATCHED,0.7,False,,997.562,0.0,1.832
626,2024-01-27T02:00:00Z,MATCHED,0.7,False,11.724,998.243,0.0,
627,2024-01-27T03:00:00Z,MATCHED,0.7,False,12.85,999.266,0.0,
628,2024-01-27T04:00:00Z,MATCHED,0.6,False,,999.931,0.0,
629,2024-01-27T05:00:00Z,MATCHED,0.8,False,20.184,999.913,0.0,
630,2024-01-27T06:00:00Z,MATCHED,0.9,False,21.939,999.321,0.0,1.316
631,2024-01-27T07:00:00Z,MATCHED,0.8,False,22.466,998.072,0.0,
632,2024-01-27T08:00:00Z,MATCHED,0.7,False,24.134,996.907,0.0,
633,2024-01-27T09:00:00Z,MATCHED,0.8,False,24.406,996.015,0.0,
634,2024-01-27T10:00:00Z,MATCHED,0.8,False,23.401,995.314,0.0,
635,2024-01-27T11:00:00Z,MATCHED,0.8,False,23.054,995.246,0.0,
636,2024-01-27T12:00:00Z,MATCHED,0.7,False,21.118,995.139,0.0,
637,2024-01-27T13:00:00Z,MATCHED,0.7,False,,995.385,0.0,2.037
638,2024-01-27T14:00:00Z,MATCHED,0.6,False,,995.915,0.0,
639,2024-01-27T15:00:00Z,MATCHED,0.7,False,16.293,996.381,0.0,
640,2024-01-27T16:00:00Z,MATCHED,0.9,False,15.564,996.872,0.0,2.202
641,2024-01-27T17:00:00Z,MATCHED,0.9,False,14.26,997.042,0.0,2.109
642,2024-01-27T18:00:00Z,MATCHED,1.0,False,13.166,996.742,0.0,2.107
643,2024-01-27T19:00:00Z,MATCHED,0.9,False,12.339,996.188,0.0,2.101
