valid_time,u10,v10,fg10,d2m,t2m,msl,tp,latitude,longitude
2025-05-15 05:00:00,3.1472778,0.2665863,6.830512,292.46,304.03073,100689.69,0.0,23.25,80.0
2025-05-15 06:00:00,2.7114563,0.054092407,6.969507,291.674,307.14066,100674.94,0.0,23.25,80.0
2025-05-15 07:00:00,1.6650543,0.16854858,6.0084743,291.18112,306.99542,100622.375,0.0,23.25,80.0
2025-05-15 08:00:00,1.2056427,0.3680725,4.921987,290.7373,308.5715,100553.5,4.7683716e-07,23.25,80.0
2025-05-15 09:00:00,1.6298676,0.3031006,4.27225,290.65317,308.71796,100445.375,0.0,23.25,80.0
2025-05-15 10:00:00,2.4312134,-0.28059387,4.9996166,291.96912,309.49115,100333.69,9.536743e-07,23.25,80.0
2025-05-15 11:00:00,2.8855743,-0.3835907,5.225014,291.90717,309.66498,100310.375,4.7683716e-07,23.25,80.0
2025-05-15 12:00:00,2.823166,-0.5209656,5.393638,291.5261,309.14563,100251.81,2.9087067e-05,23.25,80.0
2025-05-15 13:00:00,1.9766846,-0.044662476,4.395277,291.90118,309.16464,100332.06,0.0,23.25,80.0
2025-05-15 14:00:00,1.9821014,0.2272644,2.6986637,292.90582,308.16455,100369.06,0.0,23.25,80.0
2025-05-15 15:00:00,1.910553,0.31221008,2.5541992,292.54962,306.0948,100419.94,0.0,23.25,80.0
2025-05-15 16:00:00,1.6584473,0.39852905,3.0933352,292.82086,305.2445,100449.875,0.0,23.25,80.0
2025-05-15 17:00:00,1.595459,0.3456421,3.1072237,292.4568,303.34015,100500.125,0.0,23.25,80.0
2025-05-15 18:00:00,1.6468048,0.40246582,3.0423014,292.48328,303.1114,100498.75,0.0,23.25,80.0
2025-05-15 19:00:00,1.6634979,0.63793945,3.1041484,292.13617,302.95502,100484.5,0.0,23.25,80.0
2025-05-15 20:00:00,1.7675171,0.7032013,3.3117619,291.89124,302.40103,100471.06,0.0,23.25,80.0
2025-05-15 21:00:00,2.0302887,0.56399536,3.472809,291.87195,302.1253,100452.69,0.0,23.25,80.0
2025-05-15 22:00:00,1.6015167,1.1165771,3.898158,291.46994,302.8496,100458.25,0.0,23.25,80.0
2025-05-15 23:00:00,1.8972778,0.9345398,5.7134705,291.9323,302.71268,100437.5,4.005432e-05,23.25,80.0
2025-05-16 00:00:00,1.6261749,0.50250244,5.8839355,293.3172,304.30197,100497.19,0.0,23.25,80.0
2025-05-16 01:00:00,2.092987,0.71157837,4.898621,293.92303,303.6164,100548.75,0.0,23.25,80.0
2025-05-16 02:00:00,2.333969,0.97610474,4.799079,294.4046,303.81107,100591.94,0.0,23.25,80.0
2025-05-16 03:00:00,3.3891144,0.92323303,4.8945446,294.64807,302.3349,100614.375,0.0,23.25,80.0
2025-05-16 04:00:00,3.5083618,0.67300415,5.6847076,293.85846,301.39236,100599.5,0.0,23.25,80.0
2025-05-16 05:00:00,3.3594818,0.647995,5.863874,294.46973,304.32367,100578.125,0.0,23.25,80.0
2025-05-16 06:00:00,3.1416779,0.84552,6.165453,295.23718,308.14597,100534.69,0.0,23.25,80.0
2025-05-16 07:00:00,2.9829407,0.96087646,7.7618713,294.3558,309.16226,100486.81,4.7683716e-07,23.25,80.0
2025-05-16 08:00:00,3.0012665,1.2541351,7.6655407,292.50742,310.77124,100421.69,7.1525574e-06,23.25,80.0
2025-05-16 09:00:00,3.137436,1.6442261,7.8571672,292.40112,310.60925,100353.81,2.3841858e-06,23.25,80.0
2025-05-16 10:00:00,3.188614,1.7985992,8.381605,292.87424,310.5194,100221.25,0.00053453445,23.25,80.0
2025-05-16 11:00:00,2.6811523,2.030548,8.1132765,292.9269,310.46924,100106.81,0.00024843216,23.25,80.0
2025-05-16 12:00:00,2.3516693,1.8085938,6.084854,292.52576,310.79962,100093.375,0.0,23.25,80.0
2025-05-16 13:00:00,2.0261993,2.0858154,4.2441025,293.0025,310.26624,100155.25,0.0,23.25,80.0
2025-05-16 14:00:00,1.9005432,2.319275,4.958217,293.76788,309.27588,100266.625,0.0,23.25,80.0
2025-05-16 15:00:00,1.8243561,2.427475,5.679594,293.2746,307.54858,100324.94,0.0,23.25,80.0
2025-05-16 16:00:00,1.8378754,2.3158264,5.4196463,293.80377,307.4305,100427.56,0.0,23.25,80.0
2025-05-16 17:00:00,1.8497009,2.0742188,4.708518,295.0345,305.33905,100452.5,0.0,23.25,80.0
2025-05-16 18:00:00,1.6614685,1.8058319,4.483982,294.86438,305.01825,100461.81,0.0,23.25,80.0
2025-05-16 19:00:00,1.4278717,1.5177155,4.3111773,294.61572,304.8522,100416.375,0.0,23.25,80.0
2025-05-16 20:00:00,1.2681732,1.3488922,3.5877979,294.45526,303.49722,100393.875,0.0,23.25,80.0
2025-05-16 21:00:00,1.1882935,1.6478577,3.2636201,294.09882,303.38483,100357.69,0.0,23.25,80.0
2025-05-16 22:00:00,0.89964294,2.5682678,3.973934,293.45435,302.24704,100352.125,0.0,23.25,80.0
2025-05-16 23:00:00,1.1570435,3.2110596,4.80479,293.1499,302.4123,100369.625,0.0,23.25,80.0
2025-05-17 00:00:00,1.3453522,3.4995575,5.1610594,293.53186,303.90228,100444.875,0.0,23.25,80.0
2025-05-17 01:00:00,1.6630249,3.6114502,5.696824,293.6018,304.19153,100550.75,0.0,23.25,80.0
2025-05-17 02:00:00,2.461029,3.5040894,6.815831,294.02405,305.10925,100572.06,0.0,23.25,80.0
2025-05-17 03:00:00,3.405365,2.6739502,8.088816,293.9522,305.03214,100587.81,0.0,23.25,80.0
2025-05-17 04:00:00,3.2821503,1.8942719,8.1175785,293.86206,305.05832,100578.125,0.0,23.25,80.0
2025-05-17 05:00:00,2.8720398,1.5090332,7.812723,293.3886,308.3247,100507.0,0.0,23.25,80.0
2025-05-17 06:00:00,2.61615,1.1014252,7.294671,293.1491,311.11655,100470.75,0.0,23.25,80.0
2025-05-17 07:00:00,2.252121,0.44200134,7.416293,292.9341,311.3379,100376.375,8.583069e-06,23.25,80.0
2025-05-17 08:00:00,1.724411,-0.53518677,6.744798,291.6449,313.8158,100291.44,9.059906e-06,23.25,80.0
2025-05-17 09:00:00,1.1204987,-1.3783722,5.878675,290.94965,314.21234,100191.19,9.536743e-07,23.25,80.0
2025-05-17 10:00:00,0.89979553,-1.450531,5.690263,291.62598,310.87396,100049.375,0.0,23.25,80.0
2025-05-17 11:00:00,0.86268616,-1.0557861,5.439057,290.8775,311.02435,100002.69,7.867813e-05,23.25,80.0
2025-05-17 12:00:00,0.4071045,-0.08816528,4.840436,291.0818,310.76978,100006.06,0.0,23.25,80.0
2025-05-17 13:00:00,0.25027466,0.9464569,3.218105,292.12378,311.41858,100042.875,0.0,23.25,80.0
2025-05-17 14:00:00,-0.6231537,1.3791046,2.035277,291.4055,311.43735,100152.125,0.0,23.25,80.0
2025-05-17 15:00:00,0.054092407,1.5707092,1.8387301,290.65384,307.8813,100276.56,0.0,23.25,80.0
2025-05-17 16:00:00,0.9278412,2.5497131,2.5181565,290.39542,306.46576,100411.75,0.0,23.25,80.0
2025-05-17 17:00:00,1.2361908,2.835968,2.8941097,291.08536,304.61548,100459.31,0.0,23.25,80.0
2025-05-17 18:00:00,0.7802124,2.3526764,4.2959013,291.26196,304.27783,100453.125,0.0,23.25,80.0
2025-05-17 19:00:00,0.44169617,1.8269043,4.339428,292.25934,304.33722,100432.31,0.0,23.25,80.0
2025-05-17 20:00:00,0.5186615,1.6408234,3.2745736,293.136,302.13458,100397.375,0.0,23.25,80.0
2025-05-17 21:00:00,0.37945557,1.5888824,2.780267,293.4967,302.08353,100371.0,0.0,23.25,80.0
2025-05-17 22:00:00,-0.9571991,2.0193787,2.7556725,295.3144,300.63275,100391.25,0.0,23.25,80.0
2025-05-17 23:00:00,-0.23249817,2.51474,3.5373857,295.1505,301.03815,100478.25,0.0,23.25,80.0
2025-05-18 00:00:00,0.020324707,2.2357025,4.0666704,296.5467,302.66833,100570.875,0.0,23.25,80.0
2025-05-18 01:00:00,-0.10531616,2.2222595,4.8178525,296.3224,302.79745,100593.81,0.0,23.25,80.0
2025-05-18 02:00:00,-0.2784729,2.7471619,6.1501613,295.85254,303.77765,100634.56,0.0,23.25,80.0
2025-05-18 03:00:00,0.0569458,3.5944214,7.3799644,295.0651,304.6107,100645.75,0.0,23.25,80.0
2025-05-18 04:00:00,0.7300415,3.9474335,8.225172,294.7904,305.0534,100630.06,0.0,23.25,80.0
2025-05-18 05:00:00,1.4095001,3.949585,8.596189,293.81885,307.58026,100606.06,5.2452087e-06,23.25,80.0
2025-05-18 06:00:00,1.6407166,3.362564,8.459828,293.61884,310.09454,100553.19,1.4305115e-06,23.25,80.0
2025-05-18 07:00:00,1.5347443,2.511261,8.624599,293.4024,310.47855,100494.94,2.5749207e-05,23.25,80.0
2025-05-18 08:00:00,1.2844086,1.5363617,7.597563,292.56183,312.34793,100366.0,1.9073486e-05,23.25,80.0
2025-05-18 09:00:00,1.1264191,0.9429779,6.26999,292.34442,312.7758,100227.31,4.7683716e-06,23.25,80.0
2025-05-18 10:00:00,0.84776306,-0.09164429,5.20358,293.22717,311.8355,100064.56,3.8146973e-06,23.25,80.0
2025-05-18 11:00:00,0.78404236,-0.907135,4.465732,292.8043,311.75018,99999.31,0.00017738342,23.25,80.0
2025-05-18 12:00:00,0.6597748,-1.5330963,6.4620705,292.78735,310.74744,100060.19,0.0001616478,23.25,80.0
2025-05-18 13:00:00,-0.44015503,-1.4349365,7.7913036,293.2036,310.84882,100099.875,0.0,23.25,80.0
2025-05-18 14:00:00,-1.0718231,-0.864563,6.4388185,292.88763,309.77826,100159.94,0.0,23.25,80.0
2025-05-18 15:00:00,-1.6251984,0.07872009,4.2685776,291.46848,307.50262,100240.31,0.0,23.25,80.0
2025-05-18 16:00:00,-1.4079285,0.7714844,3.446826,291.31335,307.67468,100302.0,0.0,23.25,80.0
2025-05-18 17:00:00,-1.0395813,1.2432251,3.7532651,291.8963,306.00842,100337.625,0.0,23.25,80.0
2025-05-18 18:00:00,-0.7207794,1.8380432,4.8811836,291.88806,306.0935,100325.0,0.0,23.25,80.0
2025-05-18 19:00:00,-0.66397095,2.4033356,3.9263716,292.23285,305.98303,100319.125,3.33786e-05,23.25,80.0
2025-05-18 20:00:00,-0.83299255,3.01445,5.5955434,293.39105,304.47418,100305.0,1.4305115e-05,23.25,80.0
2025-05-18 21:00:00,-0.8198242,3.3095703,6.5630026,294.09918,304.14185,100280.25,0.0,23.25,80.0
2025-05-18 22:00:00,-0.5928192,3.025528,6.5490074,294.02124,302.953,100325.94,0.0,23.25,80.0
2025-05-18 23:00:00,-0.653183,3.3112183,6.4731035,294.373,303.09402,100339.625,0.0,23.25,80.0
2025-05-19 00:00:00,-0.8154602,3.8253937,7.2257686,295.1789,305.28235,100393.25,0.0,23.25,80.0
2025-05-19 01:00:00,-0.6203308,4.093277,8.097578,294.63623,305.2586,100481.06,0.0,23.25,80.0
2025-05-19 02:00:00,-0.25205994,4.6347656,9.402629,294.42737,306.162,100505.44,0.0,23.25,80.0
2025-05-19 03:00:00,0.8513031,4.8297424,10.663164,295.0034,306.46155,100539.19,0.0,23.25,80.0
2025-05-19 04:00:00,2.3439026,4.282318,10.748617,295.00043,306.40173,100523.81,4.7683716e-07,23.25,80.0
2025-05-19 05:00:00,3.0157166,3.2493591,10.266728,295.11652,309.3542,100487.25,7.6293945e-06,23.25,80.0
2025-05-19 06:00:00,2.8675385,2.2885132,9.330321,294.70538,311.79742,100421.31,0.0,23.25,80.0
2025-05-19 07:00:00,2.4510803,1.5387115,8.54639,294.443,311.73407,100328.75,0.0,23.25,80.0
2025-05-19 08:00:00,1.8215027,0.49087524,7.485314,293.4843,314.0114,100254.75,0.0,23.25,80.0
2025-05-19 09:00:00,1.4959564,-0.24508667,5.6557837,293.03802,314.2293,100140.06,0.0,23.25,80.0
2025-05-19 10:00:00,1.341507,-2.0917816,4.562046,291.7309,310.25098,100043.94,0.0,23.25,80.0
2025-05-19 11:00:00,0.67225647,-2.5112457,5.0575767,291.0157,310.37732,100018.375,7.6293945e-06,23.25,80.0
2025-05-19 12:00:00,-0.25247192,-0.9176636,4.5345745,290.93045,310.08698,100027.5,0.0,23.25,80.0
2025-05-19 13:00:00,-0.054504395,1.4862366,3.0181582,290.14948,310.0159,100094.375,0.0,23.25,80.0
2025-05-19 14:00:00,0.13830566,2.1210327,2.1119316,291.3608,307.4394,100174.69,0.0,23.25,80.0
2025-05-19 15:00:00,0.34887695,2.898346,2.9668465,292.06412,305.27786,100283.375,0.0,23.25,80.0
2025-05-19 16:00:00,0.3690033,2.9989166,4.042523,292.45862,305.3548,100349.69,0.0,23.25,80.0
2025-05-19 17:00:00,0.7251892,2.7556152,4.3728113,293.1991,303.86423,100404.25,0.0,23.25,80.0
2025-05-19 18:00:00,1.1128845,2.2860718,4.347683,294.1859,303.97256,100392.375,0.0,23.25,80.0
2025-05-19 19:00:00,1.0596466,1.95224,4.4941177,294.71136,303.5478,100349.94,0.0,23.25,80.0
2025-05-19 20:00:00,0.8610382,1.6730194,4.1105824,294.53717,302.54346,100321.0,0.0,23.25,80.0
2025-05-19 21:00:00,0.73498535,1.3257141,3.849713,294.59204,302.45053,100259.56,0.0,23.25,80.0
2025-05-19 22:00:00,0.085617065,1.714447,3.1176581,295.11768,301.0857,100291.625,0.0,23.25,80.0
2025-05-19 23:00:00,0.33454895,1.8080139,2.59597,295.0374,301.1275,100276.25,0.0,23.25,80.0
2025-05-20 00:00:00,0.8765106,1.7502594,2.896594,295.67566,303.50232,100309.94,0.0,23.25,80.0
2025-05-20 01:00:00,1.5570526,2.0104675,4.0873203,295.67566,304.13776,100334.06,0.0,23.25,80.0
2025-05-20 02:00:00,2.1294098,2.0205688,5.0287213,294.70026,305.47412,100378.375,0.0,23.25,80.0
2025-05-20 03:00:00,2.884964,1.3450317,5.8338976,294.10233,305.95486,100431.44,0.0,23.25,80.0
2025-05-20 04:00:00,3.0443115,0.5120697,6.8499455,294.1765,306.27942,100398.69,0.0,23.25,80.0
2025-05-20 05:00:00,2.715744,0.06159973,7.24125,293.51288,309.0633,100356.19,0.0,23.25,80.0
2025-05-20 06:00:00,2.5030823,-0.51060486,6.90497,292.7716,311.80798,100302.75,0.0,23.25,80.0
2025-05-20 07:00:00,1.8627014,-0.39463806,7.0450706,292.91827,311.83154,100265.06,0.0,23.25,80.0
2025-05-20 08:00:00,1.3552399,0.70555115,6.2363877,292.36127,313.34277,100190.25,0.0,23.25,80.0
2025-05-20 09:00:00,1.136673,1.3665771,4.6649337,291.96863,313.56635,100097.0,1.4305115e-05,23.25,80.0
2025-05-20 10:00:00,2.3741302,0.7033081,4.7947483,292.12988,310.64392,100019.375,0.0,23.25,80.0
2025-05-20 11:00:00,1.816803,1.0917969,5.332608,291.5835,310.786,99937.75,0.0,23.25,80.0
2025-05-20 12:00:00,1.4554901,1.5115814,4.810916,292.77765,310.7449,99978.69,0.0,23.25,80.0
2025-05-20 13:00:00,0.6754761,1.4433594,3.2296653,292.48474,310.4178,100004.31,0.0,23.25,80.0
2025-05-20 14:00:00,0.680542,1.8447723,2.9548643,292.23785,309.67474,100038.5,0.0,23.25,80.0
2025-05-20 15:00:00,0.8825531,2.416916,3.3996124,291.0056,307.00726,100143.125,0.0,23.25,80.0
2025-05-20 16:00:00,0.9897003,2.6256409,4.2241488,291.18073,307.16302,100194.75,0.0,23.25,80.0
2025-05-20 17:00:00,1.0400238,2.64711,4.819542,291.8974,305.84338,100254.44,0.0,23.25,80.0
2025-05-20 18:00:00,1.2007751,2.5701141,5.1795826,292.67834,305.30246,100222.44,0.0,23.25,80.0
2025-05-20 19:00:00,1.2536774,2.1636047,4.991886,292.96515,304.9436,100202.69,0.0,23.25,80.0
2025-05-20 20:00:00,0.99661255,1.6544647,4.151403,293.09387,303.7496,100184.31,0.0,23.25,80.0
2025-05-20 21:00:00,0.6564636,1.7744751,3.4109602,293.7442,303.18604,100160.44,0.0,23.25,80.0
2025-05-20 22:00:00,0.53479004,2.285492,3.5415475,293.20654,302.13245,100272.875,0.0,23.25,80.0
2025-05-20 23:00:00,0.62020874,2.0376892,3.74925,293.11646,301.92664,100261.25,0.0,23.25,80.0
2025-05-21 00:00:00,0.8999176,1.7428284,3.7240968,294.47928,304.0166,100347.94,0.0,23.25,80.0
2025-05-21 01:00:00,1.5202789,1.851654,3.3856893,294.17517,304.44333,100389.375,0.0,23.25,80.0
2025-05-21 02:00:00,1.5050659,1.9400635,3.9396577,293.8071,305.7577,100437.125,0.0,23.25,80.0
2025-05-21 03:00:00,1.7931366,2.4040527,4.969224,293.08914,306.37885,100470.75,0.0,23.25,80.0
2025-05-21 04:00:00,1.8695679,2.4753113,6.393542,293.64087,307.15253,100502.19,0.0,23.25,80.0
2025-05-21 05:00:00,2.0246582,2.0489197,7.1399617,293.07574,310.03406,100464.75,8.583069e-06,23.25,80.0
2025-05-21 06:00:00,2.0514832,1.2310638,6.888848,292.9629,311.8436,100373.625,8.583069e-06,23.25,80.0
2025-05-21 07:00:00,1.9347992,0.7247925,6.7647953,293.28787,311.76947,100297.25,9.536743e-06,23.25,80.0
2025-05-21 08:00:00,1.5246582,0.45248413,6.4631276,293.5332,311.68683,100167.81,3.33786e-06,23.25,80.0
2025-05-21 09:00:00,0.9277191,0.0849762,5.5880766,293.9363,310.57367,100067.56,1.4305115e-06,23.25,80.0
2025-05-21 10:00:00,1.5803223,-1.0304565,4.337781,293.45935,311.6706,99899.625,4.7683716e-07,23.25,80.0
2025-05-21 11:00:00,1.5552521,-1.5158997,3.4255226,293.02667,311.528,99783.75,0.0,23.25,80.0
2025-05-21 12:00:00,1.7622528,-1.0479889,3.217997,291.98877,311.87436,99964.56,0.0,23.25,80.0
2025-05-21 13:00:00,0.25694275,1.2118225,3.3330736,292.85602,310.5865,99984.31,0.00017929077,23.25,80.0
2025-05-21 14:00:00,-0.21583557,2.8125305,2.4262452,292.11957,309.72626,100083.56,0.0,23.25,80.0
2025-05-21 15:00:00,0.10102844,3.6951752,4.2255745,291.7928,305.88876,100167.94,0.0,23.25,80.0
2025-05-21 16:00:00,0.4118805,4.332611,6.7074738,292.55023,305.47867,100289.94,0.0,23.25,80.0
2025-05-21 17:00:00,1.0204926,4.489792,7.070463,293.0739,303.9419,100364.69,0.0,23.25,80.0
2025-05-21 18:00:00,1.2440796,4.4480133,6.4045153,293.23962,303.01752,100361.56,0.0,23.25,80.0
2025-05-21 19:00:00,1.5060577,4.992401,8.949531,293.39746,303.17453,100411.44,0.0,23.25,80.0
2025-05-21 20:00:00,1.3931427,4.31398,9.178471,293.10013,301.3294,100348.19,0.0,23.25,80.0
2025-05-21 21:00:00,1.6492615,3.5560303,7.982308,293.55334,301.0692,100282.81,0.0,23.25,80.0
2025-05-21 22:00:00,3.460556,0.31854248,7.337063,293.17535,298.5639,100406.56,0.0,23.25,80.0
2025-05-21 23:00:00,2.9973907,0.45103455,7.6775575,293.27148,298.93997,100521.44,0.0,23.25,80.0
2025-05-22 00:00:00,1.4268341,1.6837769,7.708876,294.63632,299.98236,100615.875,0.0,23.25,80.0
2025-05-22 01:00:00,0.8840637,2.7386017,7.845336,294.6087,299.67566,100627.81,0.0,23.25,80.0
2025-05-22 02:00:00,1.0367432,3.5849152,8.892756,294.8153,299.82745,100642.5,0.0,23.25,80.0
2025-05-22 03:00:00,1.1861115,3.6027374,9.111373,294.61383,300.13202,100623.81,0.0,23.25,80.0
2025-05-22 04:00:00,1.2341919,3.4970856,9.129909,294.63193,300.7375,100603.19,0.0,23.25,80.0
2025-05-22 05:00:00,1.518631,3.8671265,9.543001,294.236,303.25558,100537.81,0.0,23.25,80.0
2025-05-22 06:00:00,1.3609009,3.9457092,9.493269,294.38165,304.7442,100482.44,0.0,23.25,80.0
2025-05-22 07:00:00,1.13768,3.329773,9.336884,294.20642,304.68488,100403.125,0.0,23.25,80.0
2025-05-22 08:00:00,0.9219818,2.365982,8.222237,294.11404,307.04053,100335.44,0.0,23.25,80.0
2025-05-22 09:00:00,0.8123932,1.5145111,6.2167706,293.66132,307.7158,100252.875,0.0,23.25,80.0
2025-05-22 10:00:00,0.98480225,-0.23228455,4.487525,294.3402,307.01114,100123.25,0.0,23.25,80.0
2025-05-22 11:00:00,1.1312103,-0.34275818,3.6053493,293.9992,307.39502,100081.31,0.0,23.25,80.0
2025-05-22 12:00:00,0.6896057,0.301651,3.192802,293.57654,307.40195,100056.25,0.0,23.25,80.0
2025-05-22 13:00:00,0.22747803,1.3615112,3.4665637,293.22684,307.61414,100079.625,0.0,23.25,80.0
2025-05-22 14:00:00,0.30415344,2.3228455,4.169351,293.92163,306.37305,100123.375,0.0,23.25,80.0
2025-05-22 15:00:00,0.33346558,3.007141,4.782412,293.2837,304.258,100215.25,0.0,23.25,80.0
2025-05-22 16:00:00,0.35713196,3.1419373,4.9785686,293.5835,303.951,100301.125,0.0,23.25,80.0
2025-05-22 17:00:00,0.6573334,2.8251343,4.8968296,293.4978,302.10693,100332.94,0.0,23.25,80.0
2025-05-22 18:00:00,0.5471344,2.5639038,5.0333457,293.45886,302.05768,100308.625,0.0,23.25,80.0
2025-05-22 19:00:00,0.28573608,2.5038757,4.7793503,293.41342,301.7234,100240.31,0.0,23.25,80.0
2025-05-22 20:00:00,0.33461,2.1218262,4.6382666,293.3346,300.57333,100178.25,0.0,23.25,80.0
2025-05-22 21:00:00,0.12423706,1.6800232,3.8849502,293.29846,300.177,100105.06,0.0,23.25,80.0
2025-05-22 22:00:00,0.42607117,1.943985,3.1679888,293.19882,300.60162,100120.06,0.0,23.25,80.0
2025-05-22 23:00:00,0.22433472,2.325119,4.1138444,293.41418,300.91058,100133.44,0.0,23.25,80.0
2025-05-23 00:00:00,0.02230835,2.837738,5.3507266,293.71204,301.68866,100174.56,0.0,23.25,80.0
2025-05-23 01:00:00,-0.019210815,2.9756775,5.6961823,293.92093,301.5904,100242.125,0.0,23.25,80.0
2025-05-23 02:00:00,0.5718231,2.9246368,6.716789,294.33472,302.6016,100294.125,0.0,23.25,80.0
2025-05-23 03:00:00,0.98913574,2.578186,6.958618,294.60574,304.3888,100320.25,0.0,23.25,80.0
2025-05-23 04:00:00,1.0462799,2.5171814,7.244074,294.76196,304.54297,100286.5,0.0,23.25,80.0
2025-05-23 05:00:00,0.86198425,2.3869476,7.394712,294.03293,306.79984,100254.19,1.9073486e-06,23.25,80.0
2025-05-23 06:00:00,0.74432373,1.8157196,7.330488,294.52786,308.43042,100163.81,2.527237e-05,23.25,80.0
2025-05-23 07:00:00,0.5981598,0.91944885,5.9921136,294.47546,308.7647,100068.375,1.04904175e-05,23.25,80.0
2025-05-23 08:00:00,0.59695435,0.13624573,5.1900125,293.57684,310.74512,99944.25,1.9073486e-06,23.25,80.0
2025-05-23 09:00:00,0.78067017,-0.71746826,4.9065213,292.79028,311.2691,99812.44,9.536743e-07,23.25,80.0
2025-05-23 10:00:00,1.8570251,-0.74446106,5.270784,293.01117,310.53442,99638.875,3.33786e-06,23.25,80.0
2025-05-23 11:00:00,-1.4296722,3.2759552,6.2580132,293.20935,307.91803,99750.5,0.00027561188,23.25,80.0
2025-05-23 12:00:00,-1.3063507,4.1945496,10.955434,295.37808,304.97482,99857.75,0.00034427643,23.25,80.0
2025-05-23 13:00:00,0.06674194,2.1968536,10.946647,295.3053,304.8192,99947.25,2.0503998e-05,23.25,80.0
2025-05-23 14:00:00,-0.099349976,1.175415,8.39263,295.88065,304.40753,100035.25,0.0,23.25,80.0
2025-05-23 15:00:00,-1.0234985,2.0554962,6.5863256,295.00656,302.96082,100106.81,0.0,23.25,80.0
2025-05-23 16:00:00,-1.2408142,2.4096222,4.692331,295.09894,303.0845,100151.81,0.0,23.25,80.0
2025-05-23 17:00:00,-1.0604248,2.3780518,3.4675715,295.40594,302.29828,100171.56,0.0,23.25,80.0
2025-05-23 18:00:00,-1.0771484,2.6630707,3.7164483,295.391,302.5746,100134.625,0.0,23.25,80.0
2025-05-23 19:00:00,-0.93247986,3.01651,6.202004,295.26984,302.66302,100114.69,0.00017356873,23.25,80.0
2025-05-23 20:00:00,-0.34214783,2.8387146,6.365335,295.13403,302.09814,100087.625,0.00013589859,23.25,80.0
2025-05-23 21:00:00,-0.10827637,2.5439758,5.7596884,295.24002,302.02728,100058.06,0.00017547607,23.25,80.0
2025-05-23 22:00:00,-0.79071045,2.6486206,5.359791,297.04858,299.9474,100085.75,0.0007019043,23.25,80.0
2025-05-23 23:00:00,-0.5358887,2.601532,5.2511115,297.00787,300.02606,100011.19,0.0008511543,23.25,80.0
2025-05-24 00:00:00,-0.0975647,2.4936981,5.530162,297.32574,300.71387,100026.94,0.0005707741,23.25,80.0
2025-05-24 01:00:00,-0.023406982,2.6311493,5.264307,297.31116,300.89343,100154.75,0.00014066696,23.25,80.0
2025-05-24 02:00:00,0.09736633,3.2972565,5.036032,297.2842,301.60345,100214.875,1.9073486e-06,23.25,80.0
2025-05-24 03:00:00,0.20422363,3.7015991,5.512621,297.04236,301.46457,100240.81,1.9073486e-06,23.25,80.0
2025-05-24 04:00:00,-0.44252014,3.190857,6.5764437,296.7381,302.0265,100311.81,1.6212463e-05,23.25,80.0
2025-05-24 05:00:00,-0.5538788,2.372589,7.115753,296.87598,303.97565,100338.125,6.532669e-05,23.25,80.0
2025-05-24 06:00:00,-0.17616272,2.3101501,6.8085656,297.5218,304.5254,100319.75,5.38826e-05,23.25,80.0
2025-05-24 07:00:00,0.34074402,2.1013947,5.8327103,297.28143,304.49884,100230.69,7.724762e-05,23.25,80.0
2025-05-24 08:00:00,0.5474396,1.6925812,5.5961113,296.80743,304.63733,100129.81,4.9591064e-05,23.25,80.0
2025-05-24 09:00:00,0.747818,1.2400055,5.225293,296.8718,304.7812,99992.5,9.536743e-06,23.25,80.0
2025-05-24 10:00:00,0.56430054,1.8451996,4.2797494,295.357,304.54254,99881.875,0.0,23.25,80.0
2025-05-24 11:00:00,0.62265015,1.2434998,4.6498218,295.16736,304.42377,99914.69,0.0,23.25,80.0
2025-05-24 12:00:00,0.5580597,0.62742615,4.2069283,294.92966,304.50464,99879.5,0.0,23.25,80.0
2025-05-24 13:00:00,-0.09706116,1.0944061,2.950851,294.7696,304.55396,99937.69,0.0,23.25,80.0
2025-05-24 14:00:00,-0.75935364,1.4186096,2.6163166,295.34174,303.84503,100039.44,0.00029325485,23.25,80.0
2025-05-24 15:00:00,-1.2018585,0.9890442,2.3235202,295.21237,301.55075,100149.81,0.0,23.25,80.0
2025-05-24 16:00:00,-1.2966156,1.0111847,3.0553112,295.5268,301.42694,100252.19,9.536743e-07,23.25,80.0
2025-05-24 17:00:00,-1.279419,1.6092377,2.8764327,295.94604,300.6632,100287.69,0.00011014938,23.25,80.0
2025-05-24 18:00:00,-1.2227173,2.0132751,2.0380714,296.20477,300.56274,100268.125,0.00013780594,23.25,80.0
2025-05-24 19:00:00,-1.1257019,1.8201447,4.2850327,296.58978,300.8622,100237.125,0.000114917755,23.25,80.0
2025-05-24 20:00:00,-0.98501587,1.1836395,3.6037297,296.63098,300.2797,100194.5,3.8146973e-06,23.25,80.0
2025-05-24 21:00:00,-0.74238586,0.66438293,1.920154,296.73758,300.49188,100149.5,0.00024747849,23.25,80.0
2025-05-24 22:00:00,-1.688797,0.5042114,2.0181324,296.17703,301.05438,100214.06,0.00011634827,23.25,80.0
2025-05-24 23:00:00,-1.2433014,0.69285583,2.194581,296.5876,300.4023,100218.625,0.001229763,23.25,80.0
2025-05-25 00:00:00,-1.0791779,0.2429657,2.034699,296.86374,301.32202,100236.06,0.00079250336,23.25,80.0
2025-05-25 01:00:00,-0.9479675,-0.13240051,1.921097,297.02557,301.24927,100317.19,0.0004248619,23.25,80.0
